layer,sentence,pn,split
22,3,960,train
22,3,37,train
22,3,119,train
22,3,288,train
22,3,877,train
22,3,972,test
22,3,212,test
22,3,700,test
22,3,277,test
22,3,59,test
22,4,26,train
22,4,68,train
22,4,715,train
22,4,309,train
22,4,827,train
22,4,768,train
22,4,62,train
22,4,145,train
22,4,804,train
22,4,819,train
22,4,324,train
22,4,215,train
22,4,295,train
22,4,339,train
22,4,960,train
22,4,37,train
22,4,119,train
22,4,288,train
22,4,877,train
22,4,972,test
22,4,212,test
22,4,700,test
22,4,277,test
22,4,59,test
22,5,26,train
22,5,68,train
22,5,715,train
22,5,309,train
22,5,827,train
22,5,768,train
22,5,62,train
22,5,145,train
22,5,804,train
22,5,819,train
22,5,324,train
22,5,215,train
22,5,295,train
22,5,339,train
22,5,960,train
22,5,37,train
22,5,119,train
22,5,288,train
22,5,877,train
22,5,972,test
22,5,212,test
22,5,700,test
22,5,277,test
22,5,59,test
22,6,68,train
22,6,715,train
22,6,119,train
22,6,827,train
22,6,768,train
22,6,62,train
22,6,309,train
22,6,804,train
22,6,819,train
22,6,288,train
22,6,215,train
22,6,324,train
22,6,339,train
22,6,960,train
22,6,37,train
22,6,145,train
22,6,295,train
22,6,877,train
22,6,212,test
22,6,26,test
22,6,700,test
22,6,972,test
22,6,277,test
22,7,68,train
22,7,715,train
22,7,119,train
22,7,827,train
22,7,768,train
22,7,62,train
22,7,309,train
22,7,804,train
22,7,819,train
22,7,288,train
22,7,215,train
22,7,324,train
22,7,339,train
22,7,960,train
22,7,37,train
22,7,145,train
22,7,295,train
22,7,877,train
22,7,212,test
22,7,26,test
22,7,700,test
22,7,972,test
22,7,277,test
22,8,68,train
22,8,715,train
22,8,119,train
22,8,827,train
22,8,768,train
22,8,62,train
22,8,309,train
22,8,804,train
22,8,819,train
22,8,288,train
22,8,215,train
22,8,324,train
22,8,339,train
22,8,960,train
22,8,37,train
22,8,145,train
22,8,295,train
22,8,877,train
22,8,212,test
22,8,26,test
22,8,700,test
22,8,972,test
22,8,277,test
22,9,827,train
22,9,324,train
22,9,62,train
22,9,804,train
22,9,819,train
22,9,277,train
22,9,68,train
22,9,288,train
22,9,215,train
22,9,768,train
22,9,26,train
22,9,339,train
22,9,960,train
22,9,37,train
22,9,145,train
22,9,295,train
22,9,877,train
22,9,700,test
22,9,119,test
22,9,972,test
22,9,715,test
22,9,212,test
22,10,827,train
22,10,324,train
22,10,62,train
22,10,804,train
22,10,819,train
22,10,277,train
22,10,68,train
22,10,288,train
22,10,215,train
22,10,768,train
22,10,26,train
22,10,339,train
22,10,960,train
22,10,37,train
22,10,145,train
22,10,295,train
22,10,877,train
22,10,700,test
22,10,119,test
22,10,972,test
22,10,715,test
22,10,212,test
22,11,827,train
22,11,324,train
22,11,62,train
22,11,804,train
22,11,819,train
22,11,277,train
22,11,68,train
22,11,288,train
22,11,215,train
22,11,768,train
22,11,26,train
22,11,339,train
22,11,960,train
22,11,37,train
22,11,145,train
22,11,295,train
22,11,877,train
22,11,700,test
22,11,119,test
22,11,972,test
22,11,715,test
22,11,212,test
22,12,827,train
22,12,324,train
22,12,62,train
22,12,804,train
22,12,819,train
22,12,277,train
22,12,68,train
22,12,288,train
22,12,215,train
22,12,768,train
22,12,26,train
22,12,339,train
22,12,960,train
22,12,37,train
22,12,145,train
22,12,295,train
22,12,877,train
22,12,700,test
22,12,119,test
22,12,972,test
22,12,715,test
22,12,212,test
22,13,804,train
22,13,212,train
22,13,295,train
22,13,288,train
22,13,119,train
22,13,768,train
22,13,37,train
22,13,339,train
22,13,819,train
22,13,145,train
22,13,972,train
22,13,68,train
22,13,215,train
22,13,960,train
22,13,700,test
22,13,715,test
22,13,26,test
22,13,877,test
22,14,215,train
22,14,145,train
22,14,26,train
22,14,68,train
22,14,768,train
22,14,295,train
22,14,819,train
22,14,972,train
22,14,119,train
22,14,212,train
22,14,804,train
22,14,960,train
22,14,700,test
22,14,715,test
22,14,877,test
22,14,288,test
22,15,288,train
22,15,960,train
22,15,68,train
22,15,768,train
22,15,715,train
22,15,295,train
22,15,877,train
22,15,26,train
22,15,212,train
22,15,819,train
22,15,972,train
22,15,119,test
22,15,215,test
22,15,700,test
22,16,119,train
22,16,972,train
22,16,768,train
22,16,715,train
22,16,295,train
22,16,877,train
22,16,68,train
22,16,215,train
22,16,819,train
22,16,26,train
22,16,288,test
22,16,212,test
22,16,700,test
22,17,119,train
22,17,972,train
22,17,768,train
22,17,715,train
22,17,295,train
22,17,877,train
22,17,68,train
22,17,819,train
22,17,26,train
22,17,288,test
22,17,212,test
22,17,700,test
22,18,119,train
22,18,972,train
22,18,768,train
22,18,715,train
22,18,295,train
22,18,877,train
22,18,68,train
22,18,819,train
22,18,26,train
22,18,288,test
22,18,212,test
22,18,700,test
22,19,26,train
22,19,700,train
22,19,212,train
22,19,819,train
22,19,295,train
22,19,972,train
22,19,877,train
22,19,119,train
22,19,288,test
22,19,715,test
23,0,26,train
23,0,68,train
23,0,715,train
23,0,309,train
23,0,827,train
23,0,768,train
23,0,62,train
23,0,145,train
23,0,804,train
23,0,819,train
23,0,324,train
23,0,215,train
23,0,295,train
23,0,339,train
23,0,960,train
23,0,37,train
23,0,119,train
23,0,288,train
23,0,877,train
23,0,972,test
23,0,212,test
23,0,700,test
23,0,277,test
23,0,59,test
23,1,26,train
23,1,68,train
23,1,715,train
23,1,309,train
23,1,827,train
23,1,768,train
23,1,62,train
23,1,145,train
23,1,804,train
23,1,819,train
23,1,324,train
23,1,215,train
23,1,295,train
23,1,339,train
23,1,960,train
23,1,37,train
23,1,119,train
23,1,288,train
23,1,877,train
23,1,972,test
23,1,212,test
23,1,700,test
23,1,277,test
23,1,59,test
23,2,26,train
23,2,68,train
23,2,715,train
23,2,309,train
23,2,827,train
23,2,768,train
23,2,62,train
23,2,145,train
23,2,804,train
23,2,819,train
23,2,324,train
23,2,215,train
23,2,295,train
23,2,339,train
23,2,960,train
23,2,37,train
23,2,119,train
23,2,288,train
23,2,877,train
23,2,972,test
23,2,212,test
23,2,700,test
23,2,277,test
23,2,59,test
23,3,26,train
23,3,68,train
23,3,715,train
23,3,309,train
23,3,827,train
23,3,768,train
23,3,62,train
23,3,145,train
23,3,804,train
23,3,819,train
23,3,324,train
23,3,215,train
23,3,295,train
23,3,339,train
23,3,960,train
23,3,37,train
23,3,119,train
23,3,288,train
23,3,877,train
23,3,972,test
23,3,212,test
23,3,700,test
23,3,277,test
23,3,59,test
23,4,26,train
23,4,68,train
23,4,715,train
23,4,309,train
23,4,827,train
23,4,768,train
23,4,62,train
23,4,145,train
23,4,804,train
23,4,819,train
23,4,324,train
23,4,215,train
23,4,295,train
23,4,339,train
23,4,960,train
23,4,37,train
23,4,119,train
23,4,288,train
23,4,877,train
23,4,972,test
23,4,212,test
23,4,700,test
23,4,277,test
23,4,59,test
23,5,26,train
23,5,68,train
23,5,715,train
23,5,309,train
23,5,827,train
23,5,768,train
23,5,62,train
23,5,145,train
23,5,804,train
23,5,819,train
23,5,324,train
23,5,215,train
23,5,295,train
23,5,339,train
23,5,960,train
23,5,37,train
23,5,119,train
23,5,288,train
23,5,877,train
23,5,972,test
23,5,212,test
23,5,700,test
23,5,277,test
23,5,59,test
23,6,68,train
23,6,715,train
23,6,119,train
23,6,827,train
23,6,768,train
23,6,62,train
23,6,309,train
23,6,804,train
23,6,819,train
23,6,288,train
23,6,215,train
23,6,324,train
23,6,339,train
23,6,960,train
23,6,37,train
23,6,145,train
23,6,295,train
23,6,877,train
23,6,212,test
23,6,26,test
23,6,700,test
23,6,972,test
23,6,277,test
23,7,68,train
23,7,715,train
23,7,119,train
23,7,827,train
23,7,768,train
23,7,62,train
23,7,309,train
23,7,804,train
23,7,819,train
23,7,288,train
23,7,215,train
23,7,324,train
23,7,339,train
23,7,960,train
23,7,37,train
23,7,145,train
23,7,295,train
23,7,877,train
23,7,212,test
23,7,26,test
23,7,700,test
23,7,972,test
23,7,277,test
23,8,68,train
23,8,715,train
23,8,119,train
23,8,827,train
23,8,768,train
23,8,62,train
23,8,309,train
23,8,804,train
23,8,819,train
23,8,288,train
23,8,215,train
23,8,324,train
23,8,339,train
23,8,960,train
23,8,37,train
23,8,145,train
23,8,295,train
23,8,877,train
23,8,212,test
23,8,26,test
23,8,700,test
23,8,972,test
23,8,277,test
23,9,827,train
23,9,324,train
23,9,62,train
23,9,804,train
23,9,819,train
23,9,277,train
23,9,68,train
23,9,288,train
23,9,215,train
23,9,768,train
23,9,26,train
23,9,339,train
23,9,960,train
23,9,37,train
23,9,145,train
23,9,295,train
23,9,877,train
23,9,700,test
23,9,119,test
23,9,972,test
23,9,715,test
23,9,212,test
23,10,827,train
23,10,324,train
23,10,62,train
23,10,804,train
23,10,819,train
23,10,277,train
23,10,68,train
23,10,288,train
23,10,215,train
23,10,768,train
23,10,26,train
23,10,339,train
23,10,960,train
23,10,37,train
23,10,145,train
23,10,295,train
23,10,877,train
23,10,700,test
23,10,119,test
23,10,972,test
23,10,715,test
23,10,212,test
23,11,827,train
23,11,324,train
23,11,62,train
23,11,804,train
23,11,819,train
23,11,277,train
23,11,68,train
23,11,288,train
23,11,215,train
23,11,768,train
23,11,26,train
23,11,339,train
23,11,960,train
23,11,37,train
23,11,145,train
23,11,295,train
23,11,877,train
23,11,700,test
23,11,119,test
23,11,972,test
23,11,715,test
23,11,212,test
23,12,827,train
23,12,324,train
23,12,62,train
23,12,804,train
23,12,819,train
23,12,277,train
23,12,68,train
23,12,288,train
23,12,215,train
23,12,768,train
23,12,26,train
23,12,339,train
23,12,960,train
23,12,37,train
23,12,145,train
23,12,295,train
23,12,877,train
23,12,700,test
23,12,119,test
23,12,972,test
23,12,715,test
23,12,212,test
23,13,804,train
23,13,212,train
23,13,295,train
23,13,288,train
23,13,119,train
23,13,768,train
23,13,37,train
23,13,339,train
23,13,819,train
23,13,145,train
23,13,972,train
23,13,68,train
23,13,215,train
23,13,960,train
23,13,700,test
23,13,715,test
23,13,26,test
23,13,877,test
23,14,215,train
23,14,145,train
23,14,26,train
23,14,68,train
23,14,768,train
23,14,295,train
23,14,819,train
23,14,972,train
23,14,119,train
23,14,212,train
23,14,804,train
23,14,960,train
23,14,700,test
23,14,715,test
23,14,877,test
23,14,288,test
23,15,288,train
23,15,960,train
23,15,68,train
23,15,768,train
23,15,715,train
23,15,295,train
23,15,877,train
23,15,26,train
23,15,212,train
23,15,819,train
23,15,972,train
23,15,119,test
23,15,215,test
23,15,700,test
23,16,119,train
23,16,972,train
23,16,768,train
23,16,715,train
23,16,295,train
23,16,877,train
23,16,68,train
23,16,215,train
23,16,819,train
23,16,26,train
23,16,288,test
23,16,212,test
23,16,700,test
23,17,119,train
23,17,972,train
23,17,768,train
23,17,715,train
23,17,295,train
23,17,877,train
23,17,68,train
23,17,819,train
23,17,26,train
23,17,288,test
23,17,212,test
23,17,700,test
23,18,119,train
23,18,972,train
23,18,768,train
23,18,715,train
23,18,295,train
23,18,877,train
23,18,68,train
23,18,819,train
23,18,26,train
23,18,288,test
23,18,212,test
23,18,700,test
23,19,26,train
23,19,700,train
23,19,212,train
23,19,819,train
23,19,295,train
23,19,972,train
23,19,877,train
23,19,119,train
23,19,288,test
23,19,715,test
24,0,26,train
24,0,68,train
24,0,715,train
24,0,309,train
24,0,827,train
24,0,768,train
24,0,62,train
24,0,145,train
24,0,804,train
24,0,819,train
24,0,324,train
24,0,215,train
24,0,295,train
24,0,339,train
24,0,960,train
24,0,37,train
24,0,119,train
24,0,288,train
24,0,877,train
24,0,972,test
24,0,212,test
24,0,700,test
24,0,277,test
24,0,59,test
24,1,26,train
24,1,68,train
24,1,715,train
24,1,309,train
24,1,827,train
24,1,768,train
24,1,62,train
24,1,145,train
24,1,804,train
24,1,819,train
24,1,324,train
24,1,215,train
24,1,295,train
24,1,339,train
24,1,960,train
24,1,37,train
24,1,119,train
24,1,288,train
24,1,877,train
24,1,972,test
24,1,212,test
24,1,700,test
24,1,277,test
24,1,59,test
24,2,26,train
24,2,68,train
24,2,715,train
24,2,309,train
24,2,827,train
24,2,768,train
24,2,62,train
24,2,145,train
24,2,804,train
24,2,819,train
24,2,324,train
24,2,215,train
24,2,295,train
24,2,339,train
24,2,960,train
24,2,37,train
24,2,119,train
24,2,288,train
24,2,877,train
24,2,972,test
24,2,212,test
24,2,700,test
24,2,277,test
24,2,59,test
24,3,26,train
24,3,68,train
24,3,715,train
24,3,309,train
24,3,827,train
24,3,768,train
24,3,62,train
24,3,145,train
24,3,804,train
24,3,819,train
24,3,324,train
24,3,215,train
24,3,295,train
24,3,339,train
24,3,960,train
24,3,37,train
24,3,119,train
24,3,288,train
24,3,877,train
24,3,972,test
24,3,212,test
24,3,700,test
24,3,277,test
24,3,59,test
24,4,26,train
24,4,68,train
24,4,715,train
24,4,309,train
24,4,827,train
24,4,768,train
24,4,62,train
24,4,145,train
24,4,804,train
24,4,819,train
24,4,324,train
24,4,215,train
24,4,295,train
24,4,339,train
24,4,960,train
24,4,37,train
24,4,119,train
24,4,288,train
24,4,877,train
24,4,972,test
24,4,212,test
24,4,700,test
24,4,277,test
24,4,59,test
24,5,26,train
24,5,68,train
24,5,715,train
24,5,309,train
24,5,827,train
24,5,768,train
24,5,62,train
24,5,145,train
24,5,804,train
24,5,819,train
24,5,324,train
24,5,215,train
24,5,295,train
24,5,339,train
24,5,960,train
24,5,37,train
24,5,119,train
24,5,288,train
24,5,877,train
24,5,972,test
24,5,212,test
24,5,700,test
24,5,277,test
24,5,59,test
24,6,68,train
24,6,715,train
24,6,119,train
24,6,827,train
24,6,768,train
24,6,62,train
24,6,309,train
24,6,804,train
24,6,819,train
24,6,288,train
24,6,215,train
24,6,324,train
24,6,339,train
24,6,960,train
24,6,37,train
24,6,145,train
24,6,295,train
24,6,877,train
24,6,212,test
24,6,26,test
24,6,700,test
24,6,972,test
24,6,277,test
24,7,68,train
24,7,715,train
24,7,119,train
24,7,827,train
24,7,768,train
24,7,62,train
24,7,309,train
24,7,804,train
24,7,819,train
24,7,288,train
24,7,215,train
24,7,324,train
24,7,339,train
24,7,960,train
24,7,37,train
24,7,145,train
24,7,295,train
24,7,877,train
24,7,212,test
24,7,26,test
24,7,700,test
24,7,972,test
24,7,277,test
24,8,68,train
24,8,715,train
24,8,119,train
24,8,827,train
24,8,768,train
24,8,62,train
24,8,309,train
24,8,804,train
24,8,819,train
24,8,288,train
24,8,215,train
24,8,324,train
24,8,339,train
24,8,960,train
24,8,37,train
24,8,145,train
24,8,295,train
24,8,877,train
24,8,212,test
24,8,26,test
24,8,700,test
24,8,972,test
24,8,277,test
24,9,827,train
24,9,324,train
24,9,62,train
24,9,804,train
24,9,819,train
24,9,277,train
24,9,68,train
24,9,288,train
24,9,215,train
24,9,768,train
24,9,26,train
24,9,339,train
24,9,960,train
24,9,37,train
24,9,145,train
24,9,295,train
24,9,877,train
24,9,700,test
24,9,119,test
24,9,972,test
24,9,715,test
24,9,212,test
24,10,827,train
24,10,324,train
24,10,62,train
24,10,804,train
24,10,819,train
24,10,277,train
24,10,68,train
24,10,288,train
24,10,215,train
24,10,768,train
24,10,26,train
24,10,339,train
24,10,960,train
24,10,37,train
24,10,145,train
24,10,295,train
24,10,877,train
24,10,700,test
24,10,119,test
24,10,972,test
24,10,715,test
24,10,212,test
24,11,827,train
24,11,324,train
24,11,62,train
24,11,804,train
24,11,819,train
24,11,277,train
24,11,68,train
24,11,288,train
24,11,215,train
24,11,768,train
24,11,26,train
24,11,339,train
24,11,960,train
24,11,37,train
24,11,145,train
24,11,295,train
24,11,877,train
24,11,700,test
24,11,119,test
24,11,972,test
24,11,715,test
24,11,212,test
24,12,827,train
24,12,324,train
24,12,62,train
24,12,804,train
24,12,819,train
24,12,277,train
24,12,68,train
24,12,288,train
24,12,215,train
24,12,768,train
24,12,26,train
24,12,339,train
24,12,960,train
24,12,37,train
24,12,145,train
24,12,295,train
24,12,877,train
24,12,700,test
24,12,119,test
24,12,972,test
24,12,715,test
24,12,212,test
24,13,804,train
24,13,212,train
24,13,295,train
24,13,288,train
24,13,119,train
24,13,768,train
24,13,37,train
24,13,339,train
24,13,819,train
24,13,145,train
24,13,972,train
24,13,68,train
24,13,215,train
24,13,960,train
24,13,700,test
24,13,715,test
24,13,26,test
24,13,877,test
24,14,215,train
24,14,145,train
24,14,26,train
24,14,68,train
24,14,768,train
24,14,295,train
24,14,819,train
24,14,972,train
24,14,119,train
24,14,212,train
24,14,804,train
24,14,960,train
24,14,700,test
24,14,715,test
24,14,877,test
24,14,288,test
24,15,288,train
24,15,960,train
24,15,68,train
24,15,768,train
24,15,715,train
24,15,295,train
24,15,877,train
24,15,26,train
24,15,212,train
24,15,819,train
24,15,972,train
24,15,119,test
24,15,215,test
24,15,700,test
24,16,119,train
24,16,972,train
24,16,768,train
24,16,715,train
24,16,295,train
24,16,877,train
24,16,68,train
24,16,215,train
24,16,819,train
24,16,26,train
24,16,288,test
24,16,212,test
24,16,700,test
24,17,119,train
24,17,972,train
24,17,768,train
24,17,715,train
24,17,295,train
24,17,877,train
24,17,68,train
24,17,819,train
24,17,26,train
24,17,288,test
24,17,212,test
24,17,700,test
24,18,119,train
24,18,972,train
24,18,768,train
24,18,715,train
24,18,295,train
24,18,877,train
24,18,68,train
24,18,819,train
24,18,26,train
24,18,288,test
24,18,212,test
24,18,700,test
24,19,26,train
24,19,700,train
24,19,212,train
24,19,819,train
24,19,295,train
24,19,972,train
24,19,877,train
24,19,119,train
24,19,288,test
24,19,715,test
25,0,26,train
25,0,68,train
25,0,715,train
25,0,309,train
25,0,827,train
25,0,768,train
25,0,62,train
25,0,145,train
25,0,804,train
25,0,819,train
25,0,324,train
25,0,215,train
25,0,295,train
25,0,339,train
25,0,960,train
25,0,37,train
25,0,119,train
25,0,288,train
25,0,877,train
25,0,972,test
25,0,212,test
25,0,700,test
25,0,277,test
25,0,59,test
25,1,26,train
25,1,68,train
25,1,715,train
25,1,309,train
25,1,827,train
25,1,768,train
25,1,62,train
25,1,145,train
25,1,804,train
25,1,819,train
25,1,324,train
25,1,215,train
25,1,295,train
25,1,339,train
25,1,960,train
25,1,37,train
25,1,119,train
25,1,288,train
25,1,877,train
25,1,972,test
25,1,212,test
25,1,700,test
25,1,277,test
25,1,59,test
25,2,26,train
25,2,68,train
25,2,715,train
25,2,309,train
25,2,827,train
25,2,768,train
25,2,62,train
25,2,145,train
25,2,804,train
25,2,819,train
25,2,324,train
25,2,215,train
25,2,295,train
25,2,339,train
25,2,960,train
25,2,37,train
25,2,119,train
25,2,288,train
25,2,877,train
25,2,972,test
25,2,212,test
25,2,700,test
25,2,277,test
25,2,59,test
25,3,26,train
25,3,68,train
25,3,715,train
25,3,309,train
25,3,827,train
25,3,768,train
25,3,62,train
25,3,145,train
25,3,804,train
25,3,819,train
25,3,324,train
25,3,215,train
25,3,295,train
25,3,339,train
25,3,960,train
25,3,37,train
25,3,119,train
25,3,288,train
25,3,877,train
25,3,972,test
25,3,212,test
25,3,700,test
25,3,277,test
25,3,59,test
25,4,26,train
25,4,68,train
25,4,715,train
25,4,309,train
25,4,827,train
25,4,768,train
25,4,62,train
25,4,145,train
25,4,804,train
25,4,819,train
25,4,324,train
25,4,215,train
25,4,295,train
25,4,339,train
25,4,960,train
25,4,37,train
25,4,119,train
25,4,288,train
25,4,877,train
25,4,972,test
25,4,212,test
25,4,700,test
25,4,277,test
25,4,59,test
25,5,26,train
25,5,68,train
25,5,715,train
25,5,309,train
25,5,827,train
25,5,768,train
25,5,62,train
25,5,145,train
25,5,804,train
25,5,819,train
25,5,324,train
25,5,215,train
25,5,295,train
25,5,339,train
25,5,960,train
25,5,37,train
25,5,119,train
25,5,288,train
25,5,877,train
25,5,972,test
25,5,212,test
25,5,700,test
25,5,277,test
25,5,59,test
25,6,68,train
25,6,715,train
25,6,119,train
25,6,827,train
25,6,768,train
25,6,62,train
25,6,309,train
25,6,804,train
25,6,819,train
25,6,288,train
25,6,215,train
25,6,324,train
25,6,339,train
25,6,960,train
25,6,37,train
25,6,145,train
25,6,295,train
25,6,877,train
25,6,212,test
25,6,26,test
25,6,700,test
25,6,972,test
25,6,277,test
25,7,68,train
25,7,715,train
25,7,119,train
25,7,827,train
25,7,768,train
25,7,62,train
25,7,309,train
25,7,804,train
25,7,819,train
25,7,288,train
25,7,215,train
25,7,324,train
25,7,339,train
25,7,960,train
25,7,37,train
25,7,145,train
25,7,295,train
25,7,877,train
25,7,212,test
25,7,26,test
25,7,700,test
25,7,972,test
25,7,277,test
25,8,68,train
25,8,715,train
25,8,119,train
25,8,827,train
25,8,768,train
25,8,62,train
25,8,309,train
25,8,804,train
25,8,819,train
25,8,288,train
25,8,215,train
25,8,324,train
25,8,339,train
25,8,960,train
25,8,37,train
25,8,145,train
25,8,295,train
25,8,877,train
25,8,212,test
25,8,26,test
25,8,700,test
25,8,972,test
25,8,277,test
25,9,827,train
25,9,324,train
25,9,62,train
25,9,804,train
25,9,819,train
25,9,277,train
25,9,68,train
25,9,288,train
25,9,215,train
25,9,768,train
25,9,26,train
25,9,339,train
25,9,960,train
25,9,37,train
25,9,145,train
25,9,295,train
25,9,877,train
25,9,700,test
25,9,119,test
25,9,972,test
25,9,715,test
25,9,212,test
25,10,827,train
25,10,324,train
25,10,62,train
25,10,804,train
25,10,819,train
25,10,277,train
25,10,68,train
25,10,288,train
25,10,215,train
25,10,768,train
25,10,26,train
25,10,339,train
25,10,960,train
25,10,37,train
25,10,145,train
25,10,295,train
25,10,877,train
25,10,700,test
25,10,119,test
25,10,972,test
25,10,715,test
25,10,212,test
25,11,827,train
25,11,324,train
25,11,62,train
25,11,804,train
25,11,819,train
25,11,277,train
25,11,68,train
25,11,288,train
25,11,215,train
25,11,768,train
25,11,26,train
25,11,339,train
25,11,960,train
25,11,37,train
25,11,145,train
25,11,295,train
25,11,877,train
25,11,700,test
25,11,119,test
25,11,972,test
25,11,715,test
25,11,212,test
25,12,827,train
25,12,324,train
25,12,62,train
25,12,804,train
25,12,819,train
25,12,277,train
25,12,68,train
25,12,288,train
25,12,215,train
25,12,768,train
25,12,26,train
25,12,339,train
25,12,960,train
25,12,37,train
25,12,145,train
25,12,295,train
25,12,877,train
25,12,700,test
25,12,119,test
25,12,972,test
25,12,715,test
25,12,212,test
25,13,804,train
25,13,212,train
25,13,295,train
25,13,288,train
25,13,119,train
25,13,768,train
25,13,37,train
25,13,339,train
25,13,819,train
25,13,145,train
25,13,972,train
25,13,68,train
25,13,215,train
25,13,960,train
25,13,700,test
25,13,715,test
25,13,26,test
25,13,877,test
25,14,215,train
25,14,145,train
25,14,26,train
25,14,68,train
25,14,768,train
25,14,295,train
25,14,819,train
25,14,972,train
25,14,119,train
25,14,212,train
25,14,804,train
25,14,960,train
25,14,700,test
25,14,715,test
25,14,877,test
25,14,288,test
25,15,288,train
25,15,960,train
25,15,68,train
25,15,768,train
25,15,715,train
25,15,295,train
25,15,877,train
25,15,26,train
25,15,212,train
25,15,819,train
25,15,972,train
25,15,119,test
25,15,215,test
25,15,700,test
25,16,119,train
25,16,972,train
25,16,768,train
25,16,715,train
25,16,295,train
25,16,877,train
25,16,68,train
25,16,215,train
25,16,819,train
25,16,26,train
25,16,288,test
25,16,212,test
25,16,700,test
25,17,119,train
25,17,972,train
25,17,768,train
25,17,715,train
25,17,295,train
25,17,877,train
25,17,68,train
25,17,819,train
25,17,26,train
25,17,288,test
25,17,212,test
25,17,700,test
25,18,119,train
25,18,972,train
25,18,768,train
25,18,715,train
25,18,295,train
25,18,877,train
25,18,68,train
25,18,819,train
25,18,26,train
25,18,288,test
25,18,212,test
25,18,700,test
25,19,26,train
25,19,700,train
25,19,212,train
25,19,819,train
25,19,295,train
25,19,972,train
25,19,877,train
25,19,119,train
25,19,288,test
25,19,715,test
26,0,26,train
26,0,68,train
26,0,715,train
26,0,309,train
26,0,827,train
26,0,768,train
26,0,62,train
26,0,145,train
26,0,804,train
26,0,819,train
26,0,324,train
26,0,215,train
26,0,295,train
26,0,339,train
26,0,960,train
26,0,37,train
26,0,119,train
26,0,288,train
26,0,877,train
26,0,972,test
26,0,212,test
26,0,700,test
26,0,277,test
26,0,59,test
26,1,26,train
26,1,68,train
26,1,715,train
26,1,309,train
26,1,827,train
26,1,768,train
26,1,62,train
26,1,145,train
26,1,804,train
26,1,819,train
26,1,324,train
26,1,215,train
26,1,295,train
26,1,339,train
26,1,960,train
26,1,37,train
26,1,119,train
26,1,288,train
26,1,877,train
26,1,972,test
26,1,212,test
26,1,700,test
26,1,277,test
26,1,59,test
26,2,26,train
26,2,68,train
26,2,715,train
26,2,309,train
26,2,827,train
26,2,768,train
26,2,62,train
26,2,145,train
26,2,804,train
26,2,819,train
26,2,324,train
26,2,215,train
26,2,295,train
26,2,339,train
26,2,960,train
26,2,37,train
26,2,119,train
26,2,288,train
26,2,877,train
26,2,972,test
26,2,212,test
26,2,700,test
26,2,277,test
26,2,59,test
26,3,26,train
26,3,68,train
26,3,715,train
26,3,309,train
26,3,827,train
26,3,768,train
26,3,62,train
26,3,145,train
26,3,804,train
26,3,819,train
26,3,324,train
26,3,215,train
26,3,295,train
26,3,339,train
26,3,960,train
26,3,37,train
26,3,119,train
26,3,288,train
26,3,877,train
26,3,972,test
26,3,212,test
26,3,700,test
26,3,277,test
26,3,59,test
26,4,26,train
26,4,68,train
26,4,715,train
26,4,309,train
26,4,827,train
26,4,768,train
26,4,62,train
26,4,145,train
26,4,804,train
26,4,819,train
26,4,324,train
26,4,215,train
26,4,295,train
26,4,339,train
26,4,960,train
26,4,37,train
26,4,119,train
26,4,288,train
26,4,877,train
26,4,972,test
26,4,212,test
26,4,700,test
26,4,277,test
26,4,59,test
26,5,26,train
26,5,68,train
26,5,715,train
26,5,309,train
26,5,827,train
26,5,768,train
26,5,62,train
26,5,145,train
26,5,804,train
26,5,819,train
26,5,324,train
26,5,215,train
26,5,295,train
26,5,339,train
26,5,960,train
26,5,37,train
26,5,119,train
26,5,288,train
26,5,877,train
26,5,972,test
26,5,212,test
26,5,700,test
26,5,277,test
26,5,59,test
26,6,68,train
26,6,715,train
26,6,119,train
26,6,827,train
26,6,768,train
26,6,62,train
26,6,309,train
26,6,804,train
26,6,819,train
26,6,288,train
26,6,215,train
26,6,324,train
26,6,339,train
26,6,960,train
26,6,37,train
26,6,145,train
26,6,295,train
26,6,877,train
26,6,212,test
26,6,26,test
26,6,700,test
26,6,972,test
26,6,277,test
26,7,68,train
26,7,715,train
26,7,119,train
26,7,827,train
26,7,768,train
26,7,62,train
26,7,309,train
26,7,804,train
26,7,819,train
26,7,288,train
26,7,215,train
26,7,324,train
26,7,339,train
26,7,960,train
26,7,37,train
26,7,145,train
26,7,295,train
26,7,877,train
26,7,212,test
26,7,26,test
26,7,700,test
26,7,972,test
26,7,277,test
26,8,68,train
26,8,715,train
26,8,119,train
26,8,827,train
26,8,768,train
26,8,62,train
26,8,309,train
26,8,804,train
26,8,819,train
26,8,288,train
26,8,215,train
26,8,324,train
26,8,339,train
26,8,960,train
26,8,37,train
26,8,145,train
26,8,295,train
26,8,877,train
26,8,212,test
26,8,26,test
26,8,700,test
26,8,972,test
26,8,277,test
26,9,827,train
26,9,324,train
26,9,62,train
26,9,804,train
26,9,819,train
26,9,277,train
26,9,68,train
26,9,288,train
26,9,215,train
26,9,768,train
26,9,26,train
26,9,339,train
26,9,960,train
26,9,37,train
26,9,145,train
26,9,295,train
26,9,877,train
26,9,700,test
26,9,119,test
26,9,972,test
26,9,715,test
26,9,212,test
26,10,827,train
26,10,324,train
26,10,62,train
26,10,804,train
26,10,819,train
26,10,277,train
26,10,68,train
26,10,288,train
26,10,215,train
26,10,768,train
26,10,26,train
26,10,339,train
26,10,960,train
26,10,37,train
26,10,145,train
