layer,sentence,pn,split
20,11,339,test
20,11,399,test
20,12,684,train
20,12,700,train
20,12,715,train
20,12,768,train
20,12,819,train
20,12,827,train
20,12,960,train
20,12,972,train
20,12,3,train
20,12,18,train
20,12,26,train
20,12,37,train
20,12,62,train
20,12,68,train
20,12,119,train
20,12,164,train
20,12,199,train
20,12,212,train
20,12,277,train
20,12,288,train
20,12,295,train
20,12,324,train
20,12,371,train
20,12,375,train
20,12,408,train
20,12,804,test
20,12,877,test
20,12,121,test
20,12,145,test
20,12,215,test
20,12,339,test
20,12,399,test
20,13,684,train
20,13,700,train
20,13,715,train
20,13,768,train
20,13,819,train
20,13,960,train
20,13,972,train
20,13,18,train
20,13,26,train
20,13,37,train
20,13,68,train
20,13,119,train
20,13,164,train
20,13,199,train
20,13,212,train
20,13,288,train
20,13,295,train
20,13,371,train
20,13,408,train
20,13,804,test
20,13,877,test
20,13,121,test
20,13,145,test
20,13,215,test
20,13,339,test
20,13,399,test
20,14,684,train
20,14,700,train
20,14,715,train
20,14,768,train
20,14,819,train
20,14,960,train
20,14,972,train
20,14,18,train
20,14,26,train
20,14,68,train
20,14,119,train
20,14,212,train
20,14,288,train
20,14,295,train
20,14,371,train
20,14,408,train
20,14,804,test
20,14,877,test
20,14,121,test
20,14,145,test
20,14,215,test
20,15,684,train
20,15,700,train
20,15,715,train
20,15,768,train
20,15,819,train
20,15,960,train
20,15,972,train
20,15,18,train
20,15,26,train
20,15,68,train
20,15,119,train
20,15,212,train
20,15,288,train
20,15,295,train
20,15,371,train
20,15,877,test
20,15,121,test
20,15,215,test
20,16,684,train
20,16,700,train
20,16,715,train
20,16,768,train
20,16,819,train
20,16,972,train
20,16,18,train
20,16,26,train
20,16,68,train
20,16,119,train
20,16,212,train
20,16,288,train
20,16,295,train
20,16,371,train
20,16,877,test
20,16,121,test
20,16,215,test
20,17,684,train
20,17,700,train
20,17,715,train
20,17,768,train
20,17,819,train
20,17,972,train
20,17,18,train
20,17,26,train
20,17,68,train
20,17,119,train
20,17,212,train
20,17,288,train
20,17,295,train
20,17,877,test
20,17,121,test
20,18,684,train
20,18,700,train
20,18,715,train
20,18,768,train
20,18,819,train
20,18,972,train
20,18,18,train
20,18,26,train
20,18,68,train
20,18,119,train
20,18,212,train
20,18,288,train
20,18,295,train
20,18,877,test
20,18,121,test
20,19,684,train
20,19,700,train
20,19,715,train
20,19,819,train
20,19,972,train
20,19,18,train
20,19,26,train
20,19,119,train
20,19,212,train
20,19,288,train
20,19,295,train
20,19,877,test
20,19,121,test
20,20,700,train
20,20,715,train
20,20,819,train
20,20,972,train
20,20,18,train
20,20,26,train
20,20,212,train
20,20,288,train
20,20,295,train
20,20,877,test
20,20,121,test
20,21,700,train
20,21,715,train
20,21,819,train
20,21,972,train
20,21,18,train
20,21,26,train
20,21,212,train
20,21,288,train
20,21,295,train
20,21,877,test
20,21,121,test
20,22,700,train
20,22,715,train
20,22,819,train
20,22,972,train
20,22,18,train
20,22,26,train
20,22,212,train
20,22,288,train
20,22,295,train
20,22,877,test
20,22,121,test
21,0,684,train
21,0,700,train
21,0,715,train
21,0,768,train
21,0,819,train
21,0,827,train
21,0,960,train
21,0,972,train
21,0,3,train
21,0,18,train
21,0,26,train
21,0,37,train
21,0,62,train
21,0,68,train
21,0,119,train
21,0,164,train
21,0,199,train
21,0,212,train
21,0,277,train
21,0,288,train
21,0,295,train
21,0,309,train
21,0,324,train
21,0,371,train
21,0,375,train
21,0,408,train
21,0,804,test
21,0,877,test
21,0,59,test
21,0,121,test
21,0,145,test
21,0,215,test
21,0,339,test
21,0,399,test
21,1,684,train
21,1,700,train
21,1,715,train
21,1,768,train
21,1,819,train
21,1,827,train
21,1,960,train
21,1,972,train
21,1,3,train
21,1,18,train
21,1,26,train
21,1,37,train
21,1,62,train
21,1,68,train
21,1,119,train
21,1,164,train
21,1,199,train
21,1,212,train
21,1,277,train
21,1,288,train
21,1,295,train
21,1,309,train
21,1,324,train
21,1,371,train
21,1,375,train
21,1,408,train
21,1,804,test
21,1,877,test
21,1,59,test
21,1,121,test
21,1,145,test
21,1,215,test
21,1,339,test
21,1,399,test
21,2,684,train
21,2,700,train
21,2,715,train
21,2,768,train
21,2,819,train
21,2,827,train
21,2,960,train
21,2,972,train
21,2,3,train
21,2,18,train
21,2,26,train
21,2,37,train
21,2,62,train
21,2,68,train
21,2,119,train
21,2,164,train
21,2,199,train
21,2,212,train
21,2,277,train
21,2,288,train
21,2,295,train
21,2,309,train
21,2,324,train
21,2,371,train
21,2,375,train
21,2,408,train
21,2,804,test
21,2,877,test
21,2,59,test
21,2,121,test
21,2,145,test
21,2,215,test
21,2,339,test
21,2,399,test
21,3,684,train
21,3,700,train
21,3,715,train
21,3,768,train
21,3,819,train
21,3,827,train
21,3,960,train
21,3,972,train
21,3,3,train
21,3,18,train
21,3,26,train
21,3,37,train
21,3,62,train
21,3,68,train
21,3,119,train
21,3,164,train
21,3,199,train
21,3,212,train
21,3,277,train
21,3,288,train
21,3,295,train
21,3,309,train
21,3,324,train
21,3,371,train
21,3,375,train
21,3,408,train
21,3,804,test
21,3,877,test
21,3,59,test
21,3,121,test
21,3,145,test
21,3,215,test
21,3,339,test
21,3,399,test
21,4,684,train
21,4,700,train
21,4,715,train
21,4,768,train
21,4,819,train
21,4,827,train
21,4,960,train
21,4,972,train
21,4,3,train
21,4,18,train
21,4,26,train
21,4,37,train
21,4,62,train
21,4,68,train
21,4,119,train
21,4,164,train
21,4,199,train
21,4,212,train
21,4,277,train
21,4,288,train
21,4,295,train
21,4,309,train
21,4,324,train
21,4,371,train
21,4,375,train
21,4,408,train
21,4,804,test
21,4,877,test
21,4,59,test
21,4,121,test
21,4,145,test
21,4,215,test
21,4,339,test
21,4,399,test
21,5,684,train
21,5,700,train
21,5,715,train
21,5,768,train
21,5,819,train
21,5,827,train
21,5,960,train
21,5,972,train
21,5,3,train
21,5,18,train
21,5,26,train
21,5,37,train
21,5,62,train
21,5,68,train
21,5,119,train
21,5,164,train
21,5,199,train
21,5,212,train
21,5,277,train
21,5,288,train
21,5,295,train
21,5,309,train
21,5,324,train
21,5,371,train
21,5,375,train
21,5,408,train
21,5,804,test
21,5,877,test
21,5,59,test
21,5,121,test
21,5,145,test
21,5,215,test
21,5,339,test
21,5,399,test
21,6,684,train
21,6,700,train
21,6,715,train
21,6,768,train
21,6,819,train
21,6,827,train
21,6,960,train
21,6,972,train
21,6,3,train
21,6,18,train
21,6,26,train
21,6,37,train
21,6,62,train
21,6,68,train
21,6,119,train
21,6,164,train
21,6,199,train
21,6,212,train
21,6,277,train
21,6,288,train
21,6,295,train
21,6,309,train
21,6,324,train
21,6,371,train
21,6,375,train
21,6,408,train
21,6,804,test
21,6,877,test
21,6,121,test
21,6,145,test
21,6,215,test
21,6,339,test
21,6,399,test
21,7,684,train
21,7,700,train
21,7,715,train
21,7,768,train
21,7,819,train
21,7,827,train
21,7,960,train
21,7,972,train
21,7,3,train
21,7,18,train
21,7,26,train
21,7,37,train
21,7,62,train
21,7,68,train
21,7,119,train
21,7,164,train
21,7,199,train
21,7,212,train
21,7,277,train
21,7,288,train
21,7,295,train
21,7,309,train
21,7,324,train
21,7,371,train
21,7,375,train
21,7,408,train
21,7,804,test
21,7,877,test
21,7,121,test
21,7,145,test
21,7,215,test
21,7,339,test
21,7,399,test
21,8,684,train
21,8,700,train
21,8,715,train
21,8,768,train
21,8,819,train
21,8,827,train
21,8,960,train
21,8,972,train
21,8,3,train
21,8,18,train
21,8,26,train
21,8,37,train
21,8,62,train
21,8,68,train
21,8,119,train
21,8,164,train
21,8,199,train
21,8,212,train
21,8,277,train
21,8,288,train
21,8,295,train
21,8,309,train
21,8,324,train
21,8,371,train
21,8,375,train
21,8,408,train
21,8,804,test
21,8,877,test
21,8,121,test
21,8,145,test
21,8,215,test
21,8,339,test
21,8,399,test
21,9,684,train
21,9,700,train
21,9,715,train
21,9,768,train
21,9,819,train
21,9,827,train
21,9,960,train
21,9,972,train
21,9,3,train
21,9,18,train
21,9,26,train
21,9,37,train
21,9,62,train
21,9,68,train
21,9,119,train
21,9,164,train
21,9,199,train
21,9,212,train
21,9,277,train
21,9,288,train
21,9,295,train
21,9,324,train
21,9,371,train
21,9,375,train
21,9,408,train
21,9,804,test
21,9,877,test
21,9,121,test
21,9,145,test
21,9,215,test
21,9,339,test
21,9,399,test
21,10,684,train
21,10,700,train
21,10,715,train
21,10,768,train
21,10,819,train
21,10,827,train
21,10,960,train
21,10,972,train
21,10,3,train
21,10,18,train
21,10,26,train
21,10,37,train
21,10,62,train
21,10,68,train
21,10,119,train
21,10,164,train
21,10,199,train
21,10,212,train
21,10,277,train
21,10,288,train
21,10,295,train
21,10,324,train
21,10,371,train
21,10,375,train
21,10,408,train
21,10,804,test
21,10,877,test
21,10,121,test
21,10,145,test
21,10,215,test
21,10,339,test
21,10,399,test
21,11,684,train
21,11,700,train
21,11,715,train
21,11,768,train
21,11,819,train
21,11,827,train
21,11,960,train
21,11,972,train
21,11,3,train
21,11,18,train
21,11,26,train
21,11,37,train
21,11,62,train
21,11,68,train
21,11,119,train
21,11,164,train
21,11,199,train
21,11,212,train
21,11,277,train
21,11,288,train
21,11,295,train
21,11,324,train
21,11,371,train
21,11,375,train
21,11,408,train
21,11,804,test
21,11,877,test
21,11,121,test
21,11,145,test
21,11,215,test
21,11,339,test
21,11,399,test
21,12,684,train
21,12,700,train
21,12,715,train
21,12,768,train
21,12,819,train
21,12,827,train
21,12,960,train
21,12,972,train
21,12,3,train
21,12,18,train
21,12,26,train
21,12,37,train
21,12,62,train
21,12,68,train
21,12,119,train
21,12,164,train
21,12,199,train
21,12,212,train
21,12,277,train
21,12,288,train
21,12,295,train
21,12,324,train
21,12,371,train
21,12,375,train
21,12,408,train
21,12,804,test
21,12,877,test
21,12,121,test
21,12,145,test
21,12,215,test
21,12,339,test
21,12,399,test
21,13,684,train
21,13,700,train
21,13,715,train
21,13,768,train
21,13,819,train
21,13,960,train
21,13,972,train
21,13,18,train
21,13,26,train
21,13,37,train
21,13,68,train
21,13,119,train
21,13,164,train
21,13,199,train
21,13,212,train
21,13,288,train
21,13,295,train
21,13,371,train
21,13,408,train
21,13,804,test
21,13,877,test
21,13,121,test
21,13,145,test
21,13,215,test
21,13,339,test
21,13,399,test
21,14,684,train
21,14,700,train
21,14,715,train
21,14,768,train
21,14,819,train
21,14,960,train
21,14,972,train
21,14,18,train
21,14,26,train
21,14,68,train
21,14,119,train
21,14,212,train
21,14,288,train
21,14,295,train
21,14,371,train
21,14,408,train
21,14,804,test
21,14,877,test
21,14,121,test
21,14,145,test
21,14,215,test
21,15,684,train
21,15,700,train
21,15,715,train
21,15,768,train
21,15,819,train
21,15,960,train
21,15,972,train
21,15,18,train
21,15,26,train
21,15,68,train
21,15,119,train
21,15,212,train
21,15,288,train
21,15,295,train
21,15,371,train
21,15,877,test
21,15,121,test
21,15,215,test
21,16,684,train
21,16,700,train
21,16,715,train
21,16,768,train
21,16,819,train
21,16,972,train
21,16,18,train
21,16,26,train
21,16,68,train
21,16,119,train
21,16,212,train
21,16,288,train
21,16,295,train
21,16,371,train
21,16,877,test
21,16,121,test
21,16,215,test
21,17,684,train
21,17,700,train
21,17,715,train
21,17,768,train
21,17,819,train
21,17,972,train
21,17,18,train
21,17,26,train
21,17,68,train
21,17,119,train
21,17,212,train
21,17,288,train
21,17,295,train
21,17,877,test
21,17,121,test
21,18,684,train
21,18,700,train
21,18,715,train
21,18,768,train
21,18,819,train
21,18,972,train
21,18,18,train
21,18,26,train
21,18,68,train
21,18,119,train
21,18,212,train
21,18,288,train
21,18,295,train
21,18,877,test
21,18,121,test
21,19,684,train
21,19,700,train
21,19,715,train
21,19,819,train
21,19,972,train
21,19,18,train
21,19,26,train
21,19,119,train
21,19,212,train
21,19,288,train
21,19,295,train
21,19,877,test
21,19,121,test
21,20,700,train
21,20,715,train
21,20,819,train
21,20,972,train
21,20,18,train
21,20,26,train
21,20,212,train
21,20,288,train
21,20,295,train
21,20,877,test
21,20,121,test
21,21,700,train
21,21,715,train
21,21,819,train
21,21,972,train
21,21,18,train
21,21,26,train
21,21,212,train
21,21,288,train
21,21,295,train
21,21,877,test
21,21,121,test
21,22,700,train
21,22,715,train
21,22,819,train
21,22,972,train
21,22,18,train
21,22,26,train
21,22,212,train
21,22,288,train
21,22,295,train
21,22,877,test
21,22,121,test
22,0,684,train
22,0,700,train
22,0,715,train
22,0,768,train
22,0,819,train
22,0,827,train
22,0,960,train
22,0,972,train
22,0,3,train
22,0,18,train
22,0,26,train
22,0,37,train
22,0,62,train
22,0,68,train
22,0,119,train
22,0,164,train
22,0,199,train
22,0,212,train
22,0,277,train
22,0,288,train
22,0,295,train
22,0,309,train
22,0,324,train
22,0,371,train
22,0,375,train
22,0,408,train
22,0,804,test
22,0,877,test
22,0,59,test
22,0,121,test
22,0,145,test
22,0,215,test
22,0,339,test
22,0,399,test
22,1,684,train
22,1,700,train
22,1,715,train
22,1,768,train
22,1,819,train
22,1,827,train
22,1,960,train
22,1,972,train
22,1,3,train
22,1,18,train
22,1,26,train
22,1,37,train
22,1,62,train
22,1,68,train
22,1,119,train
22,1,164,train
22,1,199,train
22,1,212,train
22,1,277,train
22,1,288,train
22,1,295,train
22,1,309,train
22,1,324,train
22,1,371,train
22,1,375,train
22,1,408,train
22,1,804,test
22,1,877,test
22,1,59,test
22,1,121,test
22,1,145,test
22,1,215,test
22,1,339,test
22,1,399,test
22,2,684,train
22,2,700,train
22,2,715,train
22,2,768,train
22,2,819,train
22,2,827,train
22,2,960,train
22,2,972,train
22,2,3,train
22,2,18,train
22,2,26,train
22,2,37,train
22,2,62,train
22,2,68,train
22,2,119,train
22,2,164,train
22,2,199,train
22,2,212,train
22,2,277,train
22,2,288,train
22,2,295,train
22,2,309,train
22,2,324,train
22,2,371,train
22,2,375,train
22,2,408,train
22,2,804,test
22,2,877,test
22,2,59,test
22,2,121,test
22,2,145,test
22,2,215,test
22,2,339,test
22,2,399,test
22,3,684,train
22,3,700,train
22,3,715,train
22,3,768,train
22,3,819,train
22,3,827,train
22,3,960,train
22,3,972,train
22,3,3,train
22,3,18,train
22,3,26,train
22,3,37,train
22,3,62,train
22,3,68,train
22,3,119,train
22,3,164,train
22,3,199,train
22,3,212,train
22,3,277,train
22,3,288,train
22,3,295,train
22,3,309,train
22,3,324,train
22,3,371,train
22,3,375,train
22,3,408,train
22,3,804,test
22,3,877,test
22,3,59,test
22,3,121,test
22,3,145,test
22,3,215,test
22,3,339,test
22,3,399,test
22,4,684,train
22,4,700,train
22,4,715,train
22,4,768,train
22,4,819,train
22,4,827,train
22,4,960,train
22,4,972,train
22,4,3,train
22,4,18,train
22,4,26,train
22,4,37,train
22,4,62,train
22,4,68,train
22,4,119,train
22,4,164,train
22,4,199,train
22,4,212,train
22,4,277,train
22,4,288,train
22,4,295,train
22,4,309,train
22,4,324,train
22,4,371,train
22,4,375,train
22,4,408,train
22,4,804,test
22,4,877,test
22,4,59,test
22,4,121,test
22,4,145,test
22,4,215,test
22,4,339,test
22,4,399,test
22,5,684,train
22,5,700,train
22,5,715,train
22,5,768,train
22,5,819,train
22,5,827,train
22,5,960,train
22,5,972,train
22,5,3,train
22,5,18,train
22,5,26,train
22,5,37,train
22,5,62,train
22,5,68,train
22,5,119,train
22,5,164,train
22,5,199,train
22,5,212,train
22,5,277,train
22,5,288,train
22,5,295,train
22,5,309,train
22,5,324,train
22,5,371,train
22,5,375,train
22,5,408,train
22,5,804,test
22,5,877,test
22,5,59,test
22,5,121,test
22,5,145,test
22,5,215,test
22,5,339,test
22,5,399,test
22,6,684,train
22,6,700,train
22,6,715,train
22,6,768,train
22,6,819,train
22,6,827,train
22,6,960,train
22,6,972,train
22,6,3,train
22,6,18,train
22,6,26,train
22,6,37,train
22,6,62,train
22,6,68,train
22,6,119,train
22,6,164,train
22,6,199,train
22,6,212,train
22,6,277,train
22,6,288,train
22,6,295,train
22,6,309,train
22,6,324,train
22,6,371,train
22,6,375,train
22,6,408,train
22,6,804,test
22,6,877,test
22,6,121,test
22,6,145,test
22,6,215,test
22,6,339,test
22,6,399,test
22,7,684,train
22,7,700,train
22,7,715,train
22,7,768,train
22,7,819,train
22,7,827,train
22,7,960,train
22,7,972,train
22,7,3,train
22,7,18,train
22,7,26,train
22,7,37,train
22,7,62,train
22,7,68,train
22,7,119,train
22,7,164,train
22,7,199,train
22,7,212,train
22,7,277,train
22,7,288,train
22,7,295,train
22,7,309,train
22,7,324,train
22,7,371,train
22,7,375,train
22,7,408,train
22,7,804,test
22,7,877,test
22,7,121,test
22,7,145,test
22,7,215,test
22,7,339,test
22,7,399,test
22,8,684,train
22,8,700,train
22,8,715,train
22,8,768,train
22,8,819,train
22,8,827,train
22,8,960,train
22,8,972,train
22,8,3,train
22,8,18,train
22,8,26,train
22,8,37,train
22,8,62,train
22,8,68,train
22,8,119,train
22,8,164,train
22,8,199,train
22,8,212,train
22,8,277,train
22,8,288,train
22,8,295,train
22,8,309,train
22,8,324,train
22,8,371,train
22,8,375,train
22,8,408,train
22,8,804,test
22,8,877,test
22,8,121,test
22,8,145,test
22,8,215,test
22,8,339,test
22,8,399,test
22,9,684,train
22,9,700,train
22,9,715,train
22,9,768,train
22,9,819,train
22,9,827,train
22,9,960,train
22,9,972,train
22,9,3,train
22,9,18,train
22,9,26,train
22,9,37,train
22,9,62,train
22,9,68,train
22,9,119,train
22,9,164,train
22,9,199,train
22,9,212,train
22,9,277,train
22,9,288,train
22,9,295,train
22,9,324,train
22,9,371,train
22,9,375,train
22,9,408,train
22,9,804,test
22,9,877,test
22,9,121,test
22,9,145,test
22,9,215,test
22,9,339,test
22,9,399,test
22,10,684,train
22,10,700,train
22,10,715,train
22,10,768,train
22,10,819,train
22,10,827,train
22,10,960,train
22,10,972,train
22,10,3,train
22,10,18,train
22,10,26,train
22,10,37,train
22,10,62,train
22,10,68,train
22,10,119,train
22,10,164,train
22,10,199,train
22,10,212,train
22,10,277,train
22,10,288,train
22,10,295,train
22,10,324,train
22,10,371,train
22,10,375,train
22,10,408,train
22,10,804,test
22,10,877,test
22,10,121,test
22,10,145,test
22,10,215,test
22,10,339,test
22,10,399,test
22,11,684,train
22,11,700,train
22,11,715,train
22,11,768,train
22,11,819,train
22,11,827,train
22,11,960,train
22,11,972,train
22,11,3,train
22,11,18,train
22,11,26,train
22,11,37,train
22,11,62,train
22,11,68,train
22,11,119,train
22,11,164,train
22,11,199,train
22,11,212,train
22,11,277,train
22,11,288,train
22,11,295,train
22,11,324,train
22,11,371,train
22,11,375,train
22,11,408,train
22,11,804,test
22,11,877,test
22,11,121,test
22,11,145,test
22,11,215,test
22,11,339,test
22,11,399,test
22,12,684,train
22,12,700,train
22,12,715,train
22,12,768,train
22,12,819,train
22,12,827,train
22,12,960,train
22,12,972,train
22,12,3,train
22,12,18,train
22,12,26,train
22,12,37,train
22,12,62,train
22,12,68,train
22,12,119,train
22,12,164,train
22,12,199,train
22,12,212,train
22,12,277,train
22,12,288,train
22,12,295,train
22,12,324,train
22,12,371,train
22,12,375,train
22,12,408,train
22,12,804,test
22,12,877,test
22,12,121,test
22,12,145,test
22,12,215,test
22,12,339,test
22,12,399,test
22,13,684,train
22,13,700,train
22,13,715,train
22,13,768,train
22,13,819,train
22,13,960,train
22,13,972,train
22,13,18,train
22,13,26,train
22,13,37,train
22,13,68,train
22,13,119,train
22,13,164,train
22,13,199,train
22,13,212,train
22,13,288,train
22,13,295,train
22,13,371,train
22,13,408,train
22,13,804,test
22,13,877,test
22,13,121,test
22,13,145,test
22,13,215,test
22,13,339,test
22,13,399,test
22,14,684,train
22,14,700,train
22,14,715,train
22,14,768,train
22,14,819,train
22,14,960,train
22,14,972,train
22,14,18,train
22,14,26,train
22,14,68,train
22,14,119,train
22,14,212,train
22,14,288,train
22,14,295,train
22,14,371,train
22,14,408,train
22,14,804,test
22,14,877,test
22,14,121,test
22,14,145,test
22,14,215,test
22,15,684,train
22,15,700,train
22,15,715,train
22,15,768,train
22,15,819,train
22,15,960,train
22,15,972,train
22,15,18,train
22,15,26,train
22,15,68,train
22,15,119,train
22,15,212,train
22,15,288,train
22,15,295,train
22,15,371,train
22,15,877,test
22,15,121,test
22,15,215,test
22,16,684,train
22,16,700,train
22,16,715,train
22,16,768,train
22,16,819,train
22,16,972,train
22,16,18,train
22,16,26,train
22,16,68,train
22,16,119,train
22,16,212,train
22,16,288,train
22,16,295,train
22,16,371,train
22,16,877,test
22,16,121,test
22,16,215,test
22,17,684,train
22,17,700,train
22,17,715,train
22,17,768,train
22,17,819,train
22,17,972,train
22,17,18,train
22,17,26,train
22,17,68,train
22,17,119,train
22,17,212,train
22,17,288,train
22,17,295,train
22,17,877,test
22,17,121,test
22,18,684,train
22,18,700,train
22,18,715,train
22,18,768,train
22,18,819,train
22,18,972,train
22,18,18,train
22,18,26,train
22,18,68,train
22,18,119,train
22,18,212,train
22,18,288,train
22,18,295,train
22,18,877,test
22,18,121,test
22,19,684,train
22,19,700,train
22,19,715,train
22,19,819,train
22,19,972,train
22,19,18,train
22,19,26,train
22,19,119,train
22,19,212,train
22,19,288,train
22,19,295,train
22,19,877,test
22,19,121,test
22,20,700,train
22,20,715,train
22,20,819,train
22,20,972,train
22,20,18,train
22,20,26,train
22,20,212,train
22,20,288,train
22,20,295,train
22,20,877,test
22,20,121,test
22,21,700,train
22,21,715,train
22,21,819,train
22,21,972,train
22,21,18,train
22,21,26,train
22,21,212,train
22,21,288,train
22,21,295,train
22,21,877,test
22,21,121,test
22,22,700,train
22,22,715,train
22,22,819,train
22,22,972,train
22,22,18,train
22,22,26,train
22,22,212,train
22,22,288,train
22,22,295,train
22,22,877,test
22,22,121,test
23,0,684,train
23,0,700,train
23,0,715,train
23,0,768,train
23,0,819,train
23,0,827,train
23,0,960,train
23,0,972,train
23,0,3,train
23,0,18,train
23,0,26,train
23,0,37,train
23,0,62,train
23,0,68,train
23,0,119,train
23,0,164,train
23,0,199,train
23,0,212,train
23,0,277,train
23,0,288,train
23,0,295,train
23,0,309,train
23,0,324,train
23,0,371,train
23,0,375,train
23,0,408,train
23,0,804,test
23,0,877,test
23,0,59,test
23,0,121,test
23,0,145,test
23,0,215,test
23,0,339,test
23,0,399,test
23,1,684,train
23,1,700,train
23,1,715,train
23,1,768,train
23,1,819,train
23,1,827,train
23,1,960,train
23,1,972,train
23,1,3,train
23,1,18,train
23,1,26,train
23,1,37,train
23,1,62,train
23,1,68,train
23,1,119,train
23,1,164,train
23,1,199,train
23,1,212,train
23,1,277,train
23,1,288,train
23,1,295,train
23,1,309,train
23,1,324,train
23,1,371,train
23,1,375,train
23,1,408,train
23,1,804,test
23,1,877,test
23,1,59,test
23,1,121,test
23,1,145,test
23,1,215,test
23,1,339,test
23,1,399,test
23,2,684,train
23,2,700,train
23,2,715,train
23,2,768,train
23,2,819,train
23,2,827,train
23,2,960,train
23,2,972,train
23,2,3,train
23,2,18,train
23,2,26,train
23,2,37,train
23,2,62,train
23,2,68,train
23,2,119,train
23,2,164,train
23,2,199,train
23,2,212,train
23,2,277,train
23,2,288,train
23,2,295,train
23,2,309,train
23,2,324,train
23,2,371,train
23,2,375,train
23,2,408,train
23,2,804,test
23,2,877,test
23,2,59,test
23,2,121,test
23,2,145,test
23,2,215,test
23,2,339,test
23,2,399,test
23,3,684,train
23,3,700,train
23,3,715,train
23,3,768,train
23,3,819,train
23,3,827,train
23,3,960,train
23,3,972,train
23,3,3,train
23,3,18,train
23,3,26,train
23,3,37,train
23,3,62,train
23,3,68,train
23,3,119,train
23,3,164,train
23,3,199,train
23,3,212,train
23,3,277,train
23,3,288,train
23,3,295,train
23,3,309,train
23,3,324,train
23,3,371,train
23,3,375,train
23,3,408,train
23,3,804,test
23,3,877,test
23,3,59,test
23,3,121,test
23,3,145,test
23,3,215,test
23,3,339,test
23,3,399,test
23,4,684,train
23,4,700,train
23,4,715,train
23,4,768,train
23,4,819,train
23,4,827,train
23,4,960,train
23,4,972,train
23,4,3,train
23,4,18,train
23,4,26,train
23,4,37,train
23,4,62,train
23,4,68,train
23,4,119,train
23,4,164,train
23,4,199,train
23,4,212,train
23,4,277,train
23,4,288,train
23,4,295,train
23,4,309,train
23,4,324,train
23,4,371,train
23,4,375,train
23,4,408,train
23,4,804,test
23,4,877,test
23,4,59,test
23,4,121,test
23,4,145,test
23,4,215,test
23,4,339,test
23,4,399,test
23,5,684,train
23,5,700,train
23,5,715,train
23,5,768,train
23,5,819,train
23,5,827,train
23,5,960,train
23,5,972,train
23,5,3,train
23,5,18,train
23,5,26,train
23,5,37,train
23,5,62,train
23,5,68,train
23,5,119,train
23,5,164,train
23,5,199,train
23,5,212,train
23,5,277,train
23,5,288,train
23,5,295,train
23,5,309,train
23,5,324,train
23,5,371,train
23,5,375,train
23,5,408,train
23,5,804,test
23,5,877,test
23,5,59,test
23,5,121,test
23,5,145,test
23,5,215,test
23,5,339,test
23,5,399,test
23,6,684,train
23,6,700,train
23,6,715,train
23,6,768,train
23,6,819,train
23,6,827,train
23,6,960,train
23,6,972,train
23,6,3,train
23,6,18,train
23,6,26,train
23,6,37,train
23,6,62,train
23,6,68,train
23,6,119,train
23,6,164,train
23,6,199,train
23,6,212,train
23,6,277,train
23,6,288,train
23,6,295,train
23,6,309,train
23,6,324,train
23,6,371,train
23,6,375,train
23,6,408,train
23,6,804,test
23,6,877,test
23,6,121,test
23,6,145,test
23,6,215,test
23,6,339,test
23,6,399,test
23,7,684,train
23,7,700,train
23,7,715,train
23,7,768,train
23,7,819,train
23,7,827,train
23,7,960,train
23,7,972,train
23,7,3,train
23,7,18,train
23,7,26,train
23,7,37,train
23,7,62,train
23,7,68,train
23,7,119,train
23,7,164,train
23,7,199,train
23,7,212,train
23,7,277,train
23,7,288,train
23,7,295,train
23,7,309,train
23,7,324,train
23,7,371,train
23,7,375,train
23,7,408,train
23,7,804,test
23,7,877,test
23,7,121,test
23,7,145,test
23,7,215,test
23,7,339,test
23,7,399,test
23,8,684,train
23,8,700,train
23,8,715,train
23,8,768,train
23,8,819,train
23,8,827,train
23,8,960,train
23,8,972,train
23,8,3,train
23,8,18,train
23,8,26,train
23,8,37,train
23,8,62,train
23,8,68,train
23,8,119,train
23,8,164,train
23,8,199,train
23,8,212,train
23,8,277,train
23,8,288,train
23,8,295,train
23,8,309,train
23,8,324,train
23,8,371,train
23,8,375,train
23,8,408,train
23,8,804,test
23,8,877,test
23,8,121,test
23,8,145,test
23,8,215,test
23,8,339,test
23,8,399,test
23,9,684,train
23,9,700,train
23,9,715,train
23,9,768,train
23,9,819,train
23,9,827,train
23,9,960,train
23,9,972,train
23,9,3,train
23,9,18,train
23,9,26,train
23,9,37,train
23,9,62,train
23,9,68,train
23,9,119,train
23,9,164,train
23,9,199,train
23,9,212,train
23,9,277,train
23,9,288,train
23,9,295,train
23,9,324,train
23,9,371,train
23,9,375,train
23,9,408,train
23,9,804,test
23,9,877,test
23,9,121,test
23,9,145,test
23,9,215,test
23,9,339,test
23,9,399,test
23,10,684,train
23,10,700,train
23,10,715,train
23,10,768,train
23,10,819,train
23,10,827,train
23,10,960,train
23,10,972,train
23,10,3,train
23,10,18,train
23,10,26,train
23,10,37,train
23,10,62,train
23,10,68,train
23,10,119,train
23,10,164,train
23,10,199,train
23,10,212,train
23,10,277,train
23,10,288,train
23,10,295,train
23,10,324,train
23,10,371,train
23,10,375,train
23,10,408,train
23,10,804,test
23,10,877,test
23,10,121,test
23,10,145,test
23,10,215,test
23,10,339,test
23,10,399,test
23,11,684,train
23,11,700,train
23,11,715,train
23,11,768,train
23,11,819,train
23,11,827,train
23,11,960,train
23,11,972,train
23,11,3,train
23,11,18,train
23,11,26,train
