problem_index,problem_pn,component_type,layer,head,component_name,baseline_steering,ablated_steering,steering_change,steering_drop,answer_letters
18,145,attn_head,40,4,L40H4,0.3,0.4,0.10000000000000003,-0.10000000000000003,CAAAACACAC
18,145,attn_head,40,9,L40H9,0.3,0.4,0.10000000000000003,-0.10000000000000003,ACACCACAAA
18,145,attn_head,40,6,L40H6,0.3,0.4,0.10000000000000003,-0.10000000000000003,ACCCAACAAA
18,145,attn_head,38,9,L38H9,0.3,0.4,0.10000000000000003,-0.10000000000000003,CCAAACACAA
18,145,attn_head,38,11,L38H11,0.3,0.4,0.10000000000000003,-0.10000000000000003,CACAAACACA
18,145,attn_head,38,8,L38H8,0.3,0.4,0.10000000000000003,-0.10000000000000003,CAAAACCACA
18,145,attn_head,39,34,L39H34,0.3,0.4,0.10000000000000003,-0.10000000000000003,AAAACCACAC
18,145,attn_head,39,23,L39H23,0.3,0.4,0.10000000000000003,-0.10000000000000003,CACAACAAAC
18,145,attn_head,39,25,L39H25,0.3,0.4,0.10000000000000003,-0.10000000000000003,CAAAACCACA
18,145,attn_head,39,26,L39H26,0.3,0.4,0.10000000000000003,-0.10000000000000003,AAACCCAAAC
18,145,attn_head,39,32,L39H32,0.3,0.4,0.10000000000000003,-0.10000000000000003,CACAAAAACC
18,145,attn_head,39,36,L39H36,0.3,0.4,0.10000000000000003,-0.10000000000000003,CCCAAAACAA
18,145,attn_head,34,9,L34H9,0.3,0.4,0.10000000000000003,-0.10000000000000003,AAAAACCCAC
18,145,attn_head,41,2,L41H2,0.3,0.4,0.10000000000000003,-0.10000000000000003,CACCACAAAA
18,145,attn_head,38,22,L38H22,0.3,0.4,0.10000000000000003,-0.10000000000000003,CCAAAAACAC
18,145,attn_head,45,29,L45H29,0.3,0.4,0.10000000000000003,-0.10000000000000003,AAACCACAAC
18,145,attn_head,45,22,L45H22,0.3,0.4,0.10000000000000003,-0.10000000000000003,CAACAACACA
18,145,attn_head,35,17,L35H17,0.3,0.4,0.10000000000000003,-0.10000000000000003,AACACCACAA
18,145,attn_head,35,7,L35H7,0.3,0.4,0.10000000000000003,-0.10000000000000003,ACCAACAAAC
18,145,attn_head,35,13,L35H13,0.3,0.4,0.10000000000000003,-0.10000000000000003,AACCCAAAAC
18,145,attn_head,39,14,L39H14,0.3,0.4,0.10000000000000003,-0.10000000000000003,AAACACCCAA
18,145,attn_head,39,12,L39H12,0.3,0.4,0.10000000000000003,-0.10000000000000003,CAAAAAACCC
18,145,attn_head,39,4,L39H4,0.3,0.4,0.10000000000000003,-0.10000000000000003,ACCCACAAAA
18,145,attn_head,39,20,L39H20,0.3,0.4,0.10000000000000003,-0.10000000000000003,AAAACAACCC
18,145,attn_head,39,22,L39H22,0.3,0.4,0.10000000000000003,-0.10000000000000003,AAACACCAAC
18,145,attn_head,34,15,L34H15,0.3,0.4,0.10000000000000003,-0.10000000000000003,ACCACAACAA
18,145,attn_head,33,34,L33H34,0.3,0.4,0.10000000000000003,-0.10000000000000003,ACAACAACAC
18,145,attn_head,33,39,L33H39,0.3,0.4,0.10000000000000003,-0.10000000000000003,CCACACAAAA
18,145,attn_head,43,10,L43H10,0.3,0.5,0.2,-0.2,CCCAACAAAC
18,145,attn_head,36,15,L36H15,0.3,0.5,0.2,-0.2,CAACACAACC
18,145,attn_head,41,10,L41H10,0.3,0.5,0.2,-0.2,CAACAACACC
18,145,attn_head,46,36,L46H36,0.3,0.5,0.2,-0.2,CACACACCAA
18,145,attn_head,47,14,L47H14,0.3,0.5,0.2,-0.2,CCAACACAAC
18,145,attn_head,32,34,L32H34,0.3,0.5,0.2,-0.2,CACCAAAACC
18,145,attn_head,32,36,L32H36,0.3,0.5,0.2,-0.2,CAACCACAAC
18,145,attn_head,32,38,L32H38,0.3,0.5,0.2,-0.2,ACCAAAACCC
18,145,attn_head,33,27,L33H27,0.3,0.5,0.2,-0.2,CCCCAAAACA
18,145,attn_head,33,17,L33H17,0.3,0.5,0.2,-0.2,CAACCCAAAC
18,145,attn_head,33,23,L33H23,0.3,0.5,0.2,-0.2,AACACAACCC
18,145,attn_head,36,20,L36H20,0.3,0.5,0.2,-0.2,ACAAACCCAC
18,145,attn_head,42,6,L42H6,0.3,0.5,0.2,-0.2,CACACAAACC
18,145,mlp,44,-1,L44_MLP,0.3,0.5,0.2,-0.2,AAAACCCACC
18,145,attn_head,32,28,L32H28,0.3,0.5,0.2,-0.2,CAACACCAAC
18,145,attn_head,32,22,L32H22,0.3,0.5,0.2,-0.2,CCCCAAACAA
18,145,attn_head,32,23,L32H23,0.3,0.5,0.2,-0.2,AACAACCCAC
18,145,attn_head,36,23,L36H23,0.3,0.5,0.2,-0.2,CCACACAACA
18,145,attn_head,41,8,L41H8,0.3,0.5,0.2,-0.2,CACACAAACC
18,145,attn_head,46,17,L46H17,0.3,0.5,0.2,-0.2,CAACCAACAC
18,145,attn_head,46,23,L46H23,0.3,0.5,0.2,-0.2,CAAACCAACC
18,145,attn_head,34,17,L34H17,0.3,0.5,0.2,-0.2,CCACAAACCA
18,145,attn_head,33,10,L33H10,0.3,0.5,0.2,-0.2,CCCCAAACAA
18,145,mlp,40,-1,L40_MLP,0.3,0.5,0.2,-0.2,ACCCACAAAC
18,145,attn_head,47,39,L47H39,0.3,0.5,0.2,-0.2,CCAACACACA
18,145,attn_head,37,36,L37H36,0.3,0.5,0.2,-0.2,AACACCCAAC
18,145,attn_head,37,37,L37H37,0.3,0.5,0.2,-0.2,CCCAAAACCA
18,145,attn_head,43,4,L43H4,0.3,0.5,0.2,-0.2,AAACCAACCC
18,145,attn_head,41,39,L41H39,0.3,0.5,0.2,-0.2,CCAACACACA
18,145,attn_head,42,0,L42H0,0.3,0.5,0.2,-0.2,CAACACACAC
18,145,attn_head,40,36,L40H36,0.3,0.5,0.2,-0.2,AACAACCACC
18,145,attn_head,34,12,L34H12,0.3,0.5,0.2,-0.2,CAAACACCAC
18,145,attn_head,45,33,L45H33,0.3,0.5,0.2,-0.2,ACCACACCAA
18,145,attn_head,40,7,L40H7,0.3,0.5,0.2,-0.2,ACCCACCAAA
18,145,attn_head,38,34,L38H34,0.3,0.5,0.2,-0.2,CCAAACAACC
18,145,attn_head,36,9,L36H9,0.3,0.5,0.2,-0.2,CCCAAAACCA
18,145,attn_head,38,20,L38H20,0.3,0.5,0.2,-0.2,CAACCCAAAC
18,145,attn_head,43,33,L43H33,0.3,0.5,0.2,-0.2,CAAACACCCA
18,145,attn_head,35,23,L35H23,0.3,0.5,0.2,-0.2,AAACCAACCC
18,145,attn_head,41,29,L41H29,0.3,0.5,0.2,-0.2,ACCACACACA
18,145,attn_head,44,6,L44H6,0.3,0.5,0.2,-0.2,CCCAAAAACC
18,145,attn_head,43,26,L43H26,0.3,0.5,0.2,-0.2,CAACCCACAA
18,145,attn_head,41,21,L41H21,0.3,0.5,0.2,-0.2,AAACCACCAC
18,145,attn_head,34,32,L34H32,0.3,0.5,0.2,-0.2,CAACACACAC
18,145,attn_head,35,1,L35H1,0.3,0.5,0.2,-0.2,ACCACCAACA
18,145,attn_head,36,5,L36H5,0.3,0.5,0.2,-0.2,CAAACCACCA
18,145,attn_head,38,24,L38H24,0.3,0.5,0.2,-0.2,AACCACCCAA
18,145,attn_head,44,38,L44H38,0.3,0.5,0.2,-0.2,ACCCAACCAA
18,145,attn_head,44,27,L44H27,0.3,0.5,0.2,-0.2,CACACAAACC
18,145,attn_head,35,8,L35H8,0.3,0.5,0.2,-0.2,CACACCACAA
18,145,attn_head,45,18,L45H18,0.3,0.5,0.2,-0.2,CCCAAAACAC
18,145,attn_head,39,28,L39H28,0.3,0.5,0.2,-0.2,CCACACACAA
18,145,attn_head,40,3,L40H3,0.3,0.5,0.2,-0.2,AACCAACACC
18,145,attn_head,34,2,L34H2,0.3,0.5,0.2,-0.2,AAAACCCCCA
18,145,attn_head,34,3,L34H3,0.3,0.5,0.2,-0.2,CACCCACAAA
18,145,attn_head,47,18,L47H18,0.3,0.6,0.3,-0.3,CCACCCAACA
18,145,attn_head,33,30,L33H30,0.3,0.6,0.3,-0.3,AACCACACCC
18,145,attn_head,32,8,L32H8,0.3,0.6,0.3,-0.3,CCCAACAACC
18,145,attn_head,32,39,L32H39,0.3,0.6,0.3,-0.3,AACCCCACCA
18,145,attn_head,46,10,L46H10,0.3,0.6,0.3,-0.3,CACCACACCA
18,145,attn_head,43,9,L43H9,0.3,0.6,0.3,-0.3,CCACAAACCC
18,145,attn_head,42,28,L42H28,0.3,0.6,0.3,-0.3,CAACACCACC
18,145,attn_head,43,0,L43H0,0.3,0.6,0.3,-0.3,ACCAACCACC
18,145,attn_head,38,13,L38H13,0.3,0.6,0.3,-0.3,CAACCCCAAC
18,145,attn_head,43,30,L43H30,0.3,0.6,0.3,-0.3,CCCACCAAAC
18,145,attn_head,38,21,L38H21,0.3,0.6,0.3,-0.3,ACCCACACCA
18,145,attn_head,45,7,L45H7,0.3,0.6,0.3,-0.3,CCAACCCCAA
18,145,attn_head,32,1,L32H1,0.3,0.6,0.3,-0.3,CCCAACAACC
18,145,attn_head,38,2,L38H2,0.3,0.6,0.3,-0.3,ACCACCCAAC
18,145,attn_head,45,38,L45H38,0.3,0.6,0.3,-0.3,AAACCCCCAC
18,145,attn_head,46,0,L46H0,0.3,0.6,0.3,-0.3,CCCCACACAA
18,145,attn_head,45,5,L45H5,0.3,0.6,0.3,-0.3,CCCCAACAAC
18,145,attn_head,40,12,L40H12,0.3,0.6,0.3,-0.3,ACACCCCCAA
18,145,attn_head,34,1,L34H1,0.3,0.6,0.3,-0.3,CCACACACAC
18,145,attn_head,39,38,L39H38,0.3,0.6,0.3,-0.3,ACCCACCCAA
18,145,attn_head,33,1,L33H1,0.3,0.7,0.39999999999999997,-0.39999999999999997,CCCCACACAC
18,145,attn_head,44,29,L44H29,0.3,0.7,0.39999999999999997,-0.39999999999999997,ACCCCCCCAA
18,145,attn_head,40,17,L40H17,0.3,0.7,0.39999999999999997,-0.39999999999999997,ACCACACCCC
18,145,attn_head,37,25,L37H25,0.3,0.7,0.39999999999999997,-0.39999999999999997,AACACCCCCC
18,145,attn_head,45,27,L45H27,0.3,0.7,0.39999999999999997,-0.39999999999999997,CCCCCACAAC
18,145,attn_head,34,10,L34H10,0.3,0.7,0.39999999999999997,-0.39999999999999997,CCAACCCACC
18,145,attn_head,46,8,L46H8,0.3,0.7,0.39999999999999997,-0.39999999999999997,CCACCACCCA
18,145,attn_head,46,6,L46H6,0.3,0.8,0.5,-0.5,CCCACCACCC
